time,HIA_U_cntl,SWBGT_U_cntl,DISCOIS_U_cntl,TSA_U_cntl,RH2M_cntl,TG_U_cntl,HIA_U_traffic,SWBGT_U_traffic,DISCOIS_U_traffic,TSA_U_traffic,RH2M_traffic,TG_U_traffic
2022-04-20 21:00:00,10.224279,12.62076,8.171311,283.37427,58.860596,281.82727,10.343046,12.6903105,8.264034,283.49304,58.439877,282.17947
2022-04-20 22:00:00,9.422576,11.697779,7.1040096,282.57257,52.023544,281.0158,9.55799,11.764393,7.1995287,282.70798,51.3348,281.36932
2022-04-20 23:00:00,8.77143,11.486444,6.753282,281.92142,57.913727,280.4694,8.95527,11.572204,6.8771777,282.10526,56.787594,280.81104
2022-04-21 00:00:00,8.249287,11.2224,6.382276,281.3993,60.747154,280.0325,8.460583,11.306575,6.5094376,281.6106,59.063004,280.35217
2022-04-21 01:00:00,7.813125,11.237119,6.3202314,280.96313,68.8717,279.7325,8.086699,11.334903,6.4678197,281.2367,66.24857,280.07114
2022-04-21 02:00:00,7.4122148,11.280384,6.3135424,280.56223,77.46354,279.35736,7.829502,11.383966,6.4790382,280.9795,72.09562,279.71402
2022-04-21 03:00:00,7.038022,11.1481495,6.1290517,280.18802,81.49947,279.04266,7.5302687,11.244995,6.2884874,280.68027,74.3349,279.43695
2022-04-21 04:00:00,6.7573957,10.873071,5.7905045,279.9074,80.09113,278.81876,7.324554,10.952691,5.9428926,280.47455,71.025185,279.24115
2022-04-21 05:00:00,6.4829836,10.746218,5.6230054,279.633,82.37465,278.3118,6.910406,10.923883,5.86213,280.0604,78.334946,278.71027
2022-04-21 06:00:00,6.290032,10.408074,5.213901,279.44003,77.378296,282.8291,6.6386666,10.656397,5.5316043,279.78867,76.859695,283.2343
2022-04-21 07:00:00,9.563349,12.91727,8.337241,282.71335,75.85069,287.83875,10.066738,13.172432,8.676166,283.21674,72.70731,288.23685
2022-04-21 08:00:00,12.977729,14.852433,10.862735,286.12772,60.465588,292.20898,13.089272,14.923601,10.952812,286.23926,60.15987,292.53445
2022-04-21 09:00:00,15.094273,16.30195,12.647604,288.24426,56.40486,295.84396,15.171828,16.35705,12.71419,288.32184,56.288292,296.1558
2022-04-21 10:00:00,16.841297,17.57689,14.164805,289.9913,54.21701,298.42108,16.907818,17.627016,14.223388,290.05783,54.15246,298.70996
2022-04-21 11:00:00,18.119364,18.557735,15.2977705,291.26938,53.146183,299.83307,18.176468,18.602905,15.349096,291.32648,53.111763,300.13733
2022-04-21 12:00:00,18.95023,19.155373,15.997258,292.10022,51.92001,300.3166,19.00968,19.203989,16.0515,292.15967,51.90013,300.61877
2022-04-21 13:00:00,19.270756,19.259415,16.17207,292.42075,50.007854,299.3538,19.328913,19.307077,16.225218,292.4789,49.99364,299.65848
2022-04-21 14:00:00,18.989216,18.987823,15.883577,292.13922,49.596542,297.65683,19.04842,19.035856,15.93754,292.19843,49.58056,297.96414
2022-04-21 15:00:00,18.296423,18.493097,15.301076,291.4464,50.561745,295.19687,18.35734,18.541729,15.356332,291.50732,50.538666,295.53763
2022-04-21 16:00:00,17.224482,16.740364,13.596511,290.37448,39.27507,292.0102,17.294037,16.794106,13.660204,290.44403,39.286934,292.37082
2022-04-21 17:00:00,15.88522,15.793119,12.436465,289.03522,40.11999,288.60306,15.964293,15.8514,12.507336,289.1143,40.106262,288.9906
2022-04-21 18:00:00,14.081226,14.749059,11.057012,287.23123,44.72793,285.82532,14.174638,14.815295,11.139386,287.32465,44.666695,286.2032
2022-04-21 19:00:00,12.3004465,13.87525,9.824641,285.45044,52.662975,284.0282,12.400116,13.943483,9.91092,285.5501,52.52604,284.38577
2022-04-21 20:00:00,10.946127,13.317481,8.991328,284.09613,61.68567,282.66418,11.046924,13.385551,9.077573,284.19693,61.484753,282.99063
2022-04-21 21:00:00,9.881156,12.6554575,8.132587,283.03116,65.01708,281.6805,9.980135,12.71982,8.215234,283.13013,64.75809,282.00302
2022-04-21 22:00:00,9.144722,12.239792,7.580397,282.2947,68.36013,280.7354,9.255815,12.310385,7.6714873,282.40582,68.01561,281.0618
2022-04-21 23:00:00,8.377543,12.078442,7.296388,281.52756,78.32817,280.16855,8.505005,12.158724,7.398162,281.655,77.8374,280.4719
2022-04-22 00:00:00,7.9648147,11.801608,6.9485097,281.1148,79.5392,279.9208,8.0982485,11.883673,7.052942,281.24826,78.97106,280.1908
2022-04-22 01:00:00,7.783492,11.590841,6.6973534,280.9335,77.929596,279.86224,7.90358,11.664289,6.7915297,281.0536,77.4222,280.11465
2022-04-22 02:00:00,7.7899814,11.519225,6.619858,280.93997,76.08352,279.82025,7.898886,11.58711,6.7071247,281.0489,75.66735,280.02252
2022-04-22 03:00:00,7.844882,11.545287,6.6549926,280.99487,75.67784,280.0697,7.9413757,11.603819,6.7306185,281.09137,75.27287,280.2548
2022-04-22 04:00:00,8.128721,11.930279,7.107095,281.27872,79.4971,280.31076,8.253356,12.00415,7.2014966,281.40335,78.90112,280.49646
2022-04-22 05:00:00,8.024875,12.116911,7.3031726,281.17487,85.8739,280.5037,8.347328,12.280719,7.512368,281.4973,83.571434,280.77313
2022-04-22 06:00:00,8.113081,12.293332,7.507332,281.2631,88.335205,283.54123,8.41812,12.486038,7.744354,281.5681,86.97878,283.84967
2022-04-22 07:00:00,10.916146,13.726027,9.3720255,284.06613,70.10339,287.52362,11.192586,13.865787,9.560055,284.3426,68.5026,287.8134
2022-04-22 08:00:00,13.543876,15.382327,11.465659,286.69388,61.69625,291.92468,13.6294775,15.437114,11.534408,286.77948,61.45518,292.1787
2022-04-22 09:00:00,15.749737,16.562286,13.041655,288.89975,52.498188,294.1658,15.8126745,16.60775,13.096316,288.96268,52.425564,294.4309
2022-04-22 10:00:00,16.74863,17.57558,14.137252,289.89862,55.220497,296.3814,16.808985,17.621222,14.190487,289.95898,55.161015,296.63947
2022-04-22 11:00:00,17.74487,18.307371,14.995678,290.89487,53.937557,297.97253,17.80067,18.351006,15.045582,290.95068,53.897934,298.25287
2022-04-22 12:00:00,18.4089,18.758121,15.536062,291.5589,52.623955,298.5236,18.46721,18.805017,15.588935,291.61722,52.597523,298.8003
2022-04-22 13:00:00,18.639677,18.781742,15.623037,291.78967,50.59878,298.007,18.696209,18.82722,15.674378,291.84622,50.57847,298.28506
2022-04-22 14:00:00,18.451603,18.580303,15.413817,291.6016,50.062576,296.50027,18.508383,18.62571,15.465341,291.6584,50.042465,296.78406
2022-04-22 15:00:00,17.79873,18.114653,14.862899,290.94873,50.967705,294.54102,17.85712,18.16078,14.915748,291.0071,50.94251,294.8642
2022-04-22 16:00:00,16.824308,16.438534,13.235387,289.9743,39.289238,291.46826,16.891731,16.490465,13.297236,290.04172,39.302586,291.8161
2022-04-22 17:00:00,15.330095,16.027832,12.484258,288.4801,49.599083,288.20493,15.406784,16.085384,12.55326,288.5568,49.55991,288.57938
2022-04-22 18:00:00,13.343803,15.190227,11.249075,286.4938,61.19966,285.39847,13.430598,15.254736,11.326769,286.5806,61.106842,285.76178
2022-04-22 19:00:00,11.459461,13.903924,9.652174,284.60947,65.17332,283.62994,11.548422,13.967873,9.730956,284.69843,65.04309,283.9716
2022-04-22 20:00:00,10.184851,12.994981,8.523853,283.33484,67.13244,282.18695,10.273869,13.057264,8.601885,283.42386,66.97424,282.4971
2022-04-22 21:00:00,9.239223,12.446922,7.806675,282.38922,71.27448,281.3177,9.327802,12.507158,7.8827186,282.4778,71.06738,281.62292
2022-04-22 22:00:00,8.8197565,12.345319,7.63735,281.96976,76.37833,280.71207,8.920378,12.41154,7.720776,282.07037,76.06483,281.0167
2022-04-22 23:00:00,8.609316,12.25943,7.5186515,281.7593,78.234856,280.3081,8.725071,12.336721,7.615529,281.87506,77.88725,280.5872
2022-04-23 00:00:00,8.433091,12.235293,7.4718227,281.5831,80.9204,280.15897,8.557973,12.317963,7.574997,281.70798,80.508934,280.40198
2022-04-23 01:00:00,8.413168,12.249665,7.4852133,281.56317,81.62179,280.26898,8.549948,12.337173,7.594741,281.69995,81.095604,280.50656
2022-04-23 02:00:00,8.592369,12.406024,7.6735883,281.74237,81.88342,280.20883,8.766808,12.513768,7.808787,281.9168,81.12094,280.42252
2022-04-23 03:00:00,8.647288,12.392842,7.6656284,281.7973,80.57336,280.19797,8.806222,12.488424,7.7865305,281.9562,79.83404,280.4018
2022-04-23 04:00:00,8.731603,12.410845,7.694948,281.8816,79.442116,280.16345,8.89309,12.505952,7.816053,282.0431,78.65821,280.3707
2022-04-23 05:00:00,8.761491,12.544157,7.8406587,281.9115,81.902504,280.45758,9.013084,12.694671,8.030216,282.1631,80.69542,280.68286
2022-04-23 06:00:00,8.398278,12.568702,7.8345785,281.54828,89.26391,284.0608,8.675138,12.765979,8.072891,281.82513,88.517235,284.33664
2022-04-23 07:00:00,12.241981,15.075806,10.89798,285.39197,74.89344,287.91098,12.412883,15.181799,11.02935,285.5629,74.216835,288.15707
2022-04-23 08:00:00,13.858977,16.12942,12.186401,287.00897,69.57495,288.81927,13.9259205,16.176863,12.242964,287.07593,69.42474,289.05832
2022-04-23 09:00:00,14.245022,16.364557,12.479725,287.39502,68.10843,290.35623,14.306825,16.409859,12.53317,287.45682,67.99643,290.60632
2022-04-23 10:00:00,14.909148,16.59162,12.837929,288.05914,63.00386,292.19443,14.97031,16.639118,12.893208,288.1203,62.947723,292.42786
2022-04-23 11:00:00,15.864093,17.062284,13.479292,289.0141,58.257656,293.10294,15.918223,17.106646,13.529988,289.06824,58.248577,293.34818
2022-04-23 12:00:00,16.421755,16.60642,13.265098,289.57175,45.703865,292.95508,16.477142,16.652842,13.318676,289.62714,45.746796,293.20193
2022-04-23 13:00:00,16.519033,16.389486,13.111865,289.66904,41.738297,293.28778,16.575258,16.434916,13.1651745,289.72525,41.772022,293.55023
2022-04-23 14:00:00,16.459726,16.667278,13.325671,289.60974,46.127907,294.21973,16.518745,16.713795,13.380276,289.66873,46.13164,294.5001
2022-04-23 15:00:00,16.43213,16.297112,13.01078,289.58212,41.38314,292.77762,16.492628,16.343975,13.066533,289.64264,41.39438,293.09787
2022-04-23 16:00:00,15.632073,15.54675,12.157545,288.78207,39.30225,290.214,15.702195,15.5998335,12.221828,288.8522,39.31611,290.5522
2022-04-23 17:00:00,14.351462,14.939962,11.294514,287.50146,44.537724,287.12973,14.428603,14.996764,11.364213,287.5786,44.518173,287.49222
2022-04-23 18:00:00,12.726761,14.436768,10.43292,285.87677,56.73986,284.6899,12.816136,14.501636,10.512731,285.96613,56.652485,285.04156
2022-04-23 19:00:00,11.21618,13.733323,9.440437,284.36618,65.60886,283.17792,11.309337,13.799416,9.522276,284.45935,65.456726,283.51147
2022-04-23 20:00:00,10.224061,13.27902,8.809137,283.37405,72.300735,282.03357,10.319912,13.345868,8.891975,283.4699,72.09246,282.3387
2022-04-23 21:00:00,9.479711,12.830818,8.236266,282.6297,75.44109,281.2641,9.578053,12.895469,8.317366,282.72806,75.13331,281.56924
2022-04-23 22:00:00,9.021238,12.503084,7.830542,282.17123,76.30868,280.7255,9.135,12.579602,7.926383,282.285,75.98887,281.0359
2022-04-23 23:00:00,8.687762,12.310838,7.5832787,281.83777,77.97716,280.2229,8.822718,12.398827,7.6939664,281.97272,77.52555,280.51443
2022-04-24 00:00:00,8.371457,12.134643,7.3561544,281.52145,79.74005,279.96808,8.516027,12.227878,7.4734354,281.66602,79.21981,280.2227
2022-04-24 01:00:00,8.173257,12.018213,7.2078032,281.32324,80.72599,279.7814,8.312181,12.106388,7.3188696,281.4622,80.18596,280.0251
2022-04-24 02:00:00,8.016765,11.912541,7.0757484,281.16678,81.18863,279.6678,8.152957,11.9990425,7.1847105,281.30295,80.65768,279.8696
2022-04-24 03:00:00,7.906569,11.833079,6.9771295,281.05658,81.39485,279.4358,8.023098,11.905822,7.0690074,281.1731,80.90948,279.6218
2022-04-24 04:00:00,7.6780987,11.644055,6.745253,280.8281,81.23084,279.17267,7.785281,11.711298,6.830365,280.93527,80.79472,279.34445
2022-04-24 05:00:00,7.64979,11.653743,6.7534733,280.7998,82.01317,281.10422,7.8186502,11.755888,6.883072,280.96866,81.227486,281.2776
2022-04-24 06:00:00,8.74706,12.532745,7.8268223,281.89706,81.90971,285.11874,8.981387,12.66476,7.994743,282.13138,80.603424,285.34964
2022-04-24 07:00:00,11.873135,14.451806,10.248207,285.02313,69.14699,288.49887,11.946005,14.499992,10.308054,285.096,68.94032,288.7006
2022-04-24 08:00:00,13.497427,15.164664,11.2653265,286.64743,58.736805,290.82727,13.549319,15.201372,11.310304,286.6993,58.657944,291.04572
2022-04-24 09:00:00,14.587253,15.302592,11.670012,287.73724,47.371647,292.28397,14.639459,15.34071,11.716614,287.78946,47.342213,292.5287
2022-04-24 10:00:00,15.344623,15.456595,12.00413,288.49463,41.09658,293.9837,15.401128,15.498575,12.055259,288.55112,41.092293,294.23682
2022-04-24 11:00:00,16.140976,16.998207,13.504844,289.291,54.17028,294.99258,16.197039,17.041313,13.555297,289.34705,54.133247,295.27658
2022-04-24 12:00:00,16.573788,17.27744,13.850948,289.7238,53.15307,292.9396,16.63419,17.325253,13.906234,289.78418,53.131565,293.23657
2022-04-24 13:00:00,15.907344,16.635641,13.145454,289.05734,51.746067,292.85065,15.972332,16.68554,13.204286,289.12234,51.71445,293.16113
2022-04-24 14:00:00,15.932649,15.860639,12.506846,289.08264,40.56945,292.25565,16.001167,15.912157,12.56906,289.15115,40.569397,292.57938
2022-04-24 15:00:00,15.668902,15.900745,12.470089,288.8189,43.970646,291.8209,15.741682,15.954838,12.535479,288.8917,43.948635,292.1854
2022-04-24 16:00:00,15.237244,15.768172,12.2410345,288.38724,46.854057,289.41983,15.317918,15.829515,12.314681,288.46793,46.839832,289.794
2022-04-24 17:00:00,14.047887,15.325074,11.545761,287.19788,54.264454,286.973,14.133986,15.3890505,11.62316,287.284,54.201427,287.3745
2022-04-24 18:00:00,12.380805,14.517942,10.421805,285.5308,62.95006,284.60953,12.476142,14.588014,10.507106,285.62613,62.838448,284.99323
2022-04-24 19:00:00,10.985066,13.545344,9.214452,284.13507,65.51893,283.05634,11.084793,13.615638,9.301868,284.2348,65.35118,283.4171
2022-04-24 20:00:00,9.915774,12.61711,8.102136,283.06577,63.658215,281.74335,10.016691,12.685163,8.188969,283.1667,63.453342,282.07156
2022-04-24 21:00:00,8.991334,11.908642,7.21863,282.14133,63.656727,280.80988,9.094058,11.973477,7.303432,282.24405,63.361946,281.1365
2022-04-24 22:00:00,8.3073225,11.408144,6.582645,281.45734,64.058136,280.14325,8.427374,11.474844,6.6730485,281.57736,63.506718,280.4762
2022-04-24 23:00:00,7.789577,11.173373,6.2491183,280.93958,67.76989,279.48843,7.9421144,11.253532,6.358428,281.0921,66.91831,279.80734
2022-04-25 00:00:00,7.199892,10.892077,5.8598337,280.34988,71.886375,279.1832,7.379804,10.974741,5.9745793,280.52982,70.5276,279.4799
2022-04-25 01:00:00,6.8393273,10.890432,5.8174667,279.98932,78.894295,278.7514,7.073914,10.97789,5.9395967,280.2239,76.48292,279.0687
2022-04-25 02:00:00,6.421788,10.692692,5.5561857,279.57178,82.22531,278.60367,6.6916194,10.795821,5.6961255,279.8416,79.41789,278.8627
2022-04-25 03:00:00,6.1301494,10.649372,5.4912105,279.28015,87.18797,278.5077,6.4768887,10.748077,5.62481,279.6269,82.5492,278.73434
2022-04-25 04:00:00,5.954087,10.573269,5.394479,279.1041,88.9036,278.3636,6.32924,10.64618,5.495703,279.47925,82.91045,278.56735
2022-04-25 05:00:00,5.8272495,10.510687,5.3158784,278.97726,89.94488,280.05194,6.069136,10.673302,5.519317,279.21915,89.14117,280.33218
2022-04-25 06:00:00,7.2694435,11.338792,6.3653708,280.41943,81.69847,282.5063,7.639952,11.408366,6.480651,280.78995,76.23946,282.83618
2022-04-25 07:00:00,9.173,11.902377,7.2486815,282.323,60.48741,285.69846,9.291937,11.952461,7.3227615,282.44193,59.627308,286.04077
2022-04-25 08:00:00,10.786562,13.082417,8.734614,283.93655,59.501366,287.7402,10.880321,13.143694,8.813373,284.03033,59.289783,288.04474
2022-04-25 09:00:00,11.872075,14.083878,9.910332,285.02206,62.4314,290.11816,11.951603,14.140142,9.979982,285.1016,62.307972,290.4389
2022-04-25 10:00:00,13.083661,14.98816,11.008163,286.23367,61.326458,291.43854,13.1601925,15.046083,11.077775,286.31018,61.264725,291.75937
2022-04-25 11:00:00,13.917014,15.268478,11.462922,287.06702,55.009254,292.50018,13.982644,15.318362,11.522894,287.13263,54.977226,292.84167
2022-04-25 12:00:00,14.813905,15.741152,12.103448,287.9639,51.365307,292.77432,14.8848505,15.797338,12.169929,288.03485,51.370754,293.11224
2022-04-25 13:00:00,15.209788,15.769822,12.234971,288.3598,47.19027,292.21948,15.279688,15.825456,12.300861,288.4297,47.21319,292.56125
2022-04-25 14:00:00,15.08798,15.327028,11.8244705,288.23798,42.016937,292.305,15.158404,15.381801,11.890381,288.3084,42.04618,292.6531
2022-04-25 15:00:00,14.820283,15.9118595,12.248619,287.97028,53.866226,289.7793,14.8906,15.970106,12.316369,288.0406,53.898678,290.1471
2022-04-25 16:00:00,13.916704,15.063884,11.286733,287.0667,51.739075,287.18265,13.994404,15.125403,11.360224,287.1444,51.756756,287.55774
2022-04-25 17:00:00,12.855905,14.566621,10.580185,286.0059,57.232853,285.20264,12.944024,14.632184,10.660118,286.09402,57.16956,285.58945
2022-04-25 18:00:00,12.194234,14.348806,10.225686,285.34424,62.592876,283.6735,12.311788,14.419525,10.317016,285.4618,62.182762,284.06293
2022-04-25 19:00:00,11.021613,13.615739,9.288636,284.1716,66.32141,282.71457,11.1545315,13.68339,9.3804245,284.30453,65.59048,283.08792
2022-04-25 20:00:00,10.221623,13.1545105,8.686547,283.3716,69.798775,281.87714,10.376444,13.217175,8.777075,283.52646,68.572655,282.2272
2022-04-25 21:00:00,9.40236,12.760733,8.152789,282.55237,75.26911,281.2215,9.558574,12.823,8.240784,282.7086,73.92074,281.57294
2022-04-25 22:00:00,8.73292,12.302005,7.5799136,281.8829,76.96203,280.50555,8.892998,12.36319,7.6664166,282.043,75.47293,280.86
2022-04-25 23:00:00,8.037938,11.801508,6.9566417,281.18793,78.16104,279.89734,8.202503,11.863508,7.043739,281.3525,76.558685,280.22223
2022-04-26 00:00:00,7.4859333,11.443701,6.5031276,280.63593,80.05903,279.4791,7.6780405,11.499825,6.5854764,280.82803,77.735245,279.76935
2022-04-26 01:00:00,7.062,11.169238,6.1551113,280.212,81.555016,278.92755,7.28372,11.213361,6.2252727,280.43372,78.293,279.21283
2022-04-26 02:00:00,6.5380054,10.704643,5.5783057,279.68802,80.15524,278.42874,6.7538915,10.738479,5.6363826,279.9039,76.68543,278.66806
2022-04-26 03:00:00,6.0599136,10.414639,5.2051554,279.2099,82.331375,278.00693,6.2815123,10.454575,5.2672043,279.43152,78.79348,278.23914
2022-04-26 04:00:00,5.6385183,10.171809,4.8929415,278.7885,84.66113,277.98462,5.8919263,10.238819,4.985483,279.04193,81.08539,278.1885
2022-04-26 05:00:00,5.5121155,10.274632,5.019929,278.6621,90.31805,280.0881,5.74969,10.435679,5.2219753,278.8997,89.570595,280.37607
2022-04-26 06:00:00,7.187636,11.677404,6.75387,280.33765,91.8098,282.27176,7.4775467,11.905097,7.030427,280.62753,91.56215,282.64178
2022-04-26 07:00:00,8.967704,13.03838,8.393614,282.1177,89.14881,285.03122,9.335206,13.320006,8.728629,282.4852,88.55324,285.49124
2022-04-26 08:00:00,11.272061,13.522127,9.2556305,284.42206,60.74251,287.03284,11.440611,13.575832,9.344055,284.5906,59.279648,287.46854
2022-04-26 09:00:00,12.520009,13.853348,9.860375,285.67,49.34194,290.54153,12.622652,13.869518,9.901015,285.77264,48.27873,291.08258
2022-04-26 10:00:00,13.816583,14.414999,10.694145,286.96658,42.539368,291.44394,13.847888,14.4208765,10.707448,286.9979,42.262054,291.7732
2022-04-26 11:00:00,14.508506,15.854148,12.116761,287.6585,56.795364,293.2318,14.58164,15.910898,12.183918,287.73163,56.7618,293.58136
2022-04-26 12:00:00,15.454497,16.528156,12.93218,288.6045,55.43229,292.7184,15.5233755,16.582193,12.99538,288.67337,55.404026,293.0741
2022-04-26 13:00:00,15.522265,16.443007,12.8809,288.67227,53.408955,291.82257,15.596034,16.49835,12.946704,288.74603,53.351,292.1917
2022-04-26 14:00:00,15.288881,16.202173,12.617964,288.43887,52.626102,289.89807,15.366579,16.257904,12.685423,288.51657,52.534245,290.2798
2022-04-26 15:00:00,14.287377,14.777086,11.13555,287.43738,42.74601,289.0632,14.371192,14.829545,11.2034025,287.52118,42.591385,289.50638
2022-04-26 16:00:00,13.446693,14.197799,10.405781,286.59668,43.452835,287.55365,13.545421,14.267524,10.493244,286.69543,43.399517,287.98434
2022-04-26 17:00:00,12.407551,13.860434,9.8382435,285.55756,50.959152,285.724,12.505862,13.930494,9.925938,285.65585,50.882282,286.1671
2022-04-26 18:00:00,11.90893,13.902418,9.753463,285.05893,58.586544,284.20886,12.02935,13.98493,9.857166,285.17935,58.380756,284.63922
2022-04-26 19:00:00,10.770885,13.186434,8.829248,283.9209,61.785603,283.37177,10.889678,13.265395,8.929857,284.03967,61.52563,283.7726
2022-04-26 20:00:00,10.116115,12.732791,8.2556925,283.2661,62.85248,282.1367,10.233266,12.808442,8.353216,283.38327,62.549984,282.50232
2022-04-26 21:00:00,9.109886,12.075129,7.4081883,282.2599,65.33309,281.1284,9.220534,12.142609,7.4967465,282.37054,64.95089,281.48917
2022-04-26 22:00:00,8.320301,11.60792,6.791047,281.4703,68.46709,280.34775,8.438662,11.675758,6.8812175,281.58865,67.93603,280.7089
2022-04-26 23:00:00,7.672248,11.282529,6.34799,280.82224,72.57545,279.62958,7.8015165,11.349827,6.4384813,280.9515,71.79404,279.96326
2022-04-27 00:00:00,6.9872646,10.840621,5.7765155,280.13727,74.698685,278.90585,7.1040397,10.899181,5.855421,280.25403,73.909744,279.19797
2022-04-27 01:00:00,6.321261,10.304393,5.0979385,279.47125,73.98159,278.14832,6.425097,10.352151,5.1636333,279.5751,73.15994,278.4243
2022-04-27 02:00:00,5.562858,9.715777,4.3418117,278.71286,73.521,277.62418,5.6553473,9.761,4.403655,278.80536,72.849464,277.84525
2022-04-27 03:00:00,5.0881658,9.334268,3.8486807,278.23816,72.73239,277.19913,5.1696663,9.367889,3.8961616,278.31967,71.957756,277.40277
2022-04-27 04:00:00,4.740318,9.024254,3.4487813,277.89032,71.17029,276.7671,4.8321567,9.0459385,3.4838102,277.98215,69.81842,276.9586
2022-04-27 05:00:00,4.372943,9.236133,3.694704,277.52295,85.8275,279.18817,4.573742,9.391462,3.8950377,277.72375,85.87507,279.441
2022-04-27 06:00:00,6.342039,10.647457,5.4979534,279.49203,82.67835,283.6211,6.590846,10.864203,5.7683024,279.74084,83.249214,283.93375
2022-04-27 07:00:00,9.645498,11.837622,7.2901754,282.7955,51.534782,287.48978,9.758104,11.9047365,7.3807592,282.9081,51.215347,287.7529
2022-04-27 08:00:00,11.157353,12.864645,8.619276,284.30734,49.84248,290.42267,11.219573,12.906833,8.673564,284.36957,49.769077,290.70193
2022-04-27 09:00:00,12.078618,13.483318,9.414992,285.2286,48.634304,292.37622,12.132346,13.523266,9.464732,285.28235,48.632984,292.68048
2022-04-27 10:00:00,12.816238,13.713622,9.810421,285.96625,43.10204,294.05414,12.874301,13.757891,9.865125,286.0243,43.132786,294.36462
2022-04-27 11:00:00,13.517641,14.088274,10.326165,286.66763,40.79287,294.1221,13.574445,14.132415,10.3802185,286.72446,40.837456,294.46973
2022-04-27 12:00:00,13.803252,14.257083,10.550174,286.95325,40.152294,295.11765,13.86722,14.307115,10.611215,287.0172,40.206635,295.4691
2022-04-27 13:00:00,14.370939,14.627054,11.0248575,287.52094,39.447914,294.192,14.434793,14.677362,11.08584,287.5848,39.503494,294.55417
2022-04-27 14:00:00,14.266426,14.580097,10.956412,287.4164,39.90823,292.62152,14.332673,14.6315365,11.019033,287.48267,39.95354,292.9913
2022-04-27 15:00:00,13.9282675,14.283222,10.605349,287.07828,39.11194,290.49637,13.997989,14.336053,10.670366,287.14798,39.146988,290.90735
2022-04-27 16:00:00,13.307928,14.005022,10.1979685,286.45792,41.94822,288.1937,13.389946,14.065941,10.27353,286.53995,41.963074,288.62082
2022-04-27 17:00:00,12.48964,13.600402,9.625053,285.63965,45.299603,285.58502,12.581449,13.6663065,9.7079,285.73145,45.26915,286.0314
2022-04-27 18:00:00,11.031881,12.652162,8.391489,284.1819,47.52575,283.29407,11.131142,12.720141,8.479042,284.28113,47.43822,283.73163
2022-04-27 19:00:00,9.733994,11.822653,7.296713,282.884,49.85521,282.04004,9.843606,11.89212,7.3889675,282.9936,49.643032,282.45343
2022-04-27 20:00:00,8.961908,11.326335,6.6383295,282.1119,51.21532,280.59427,9.08171,11.395395,6.733008,282.23172,50.827663,280.97806
2022-04-27 21:00:00,7.7599654,10.537367,5.590438,280.90997,52.978313,279.77426,7.8745704,10.598252,5.6764545,281.02457,52.46799,280.15018
2022-04-27 22:00:00,7.1663103,10.227763,5.151119,280.3163,55.850792,279.12128,7.3028154,10.284092,5.236935,280.45282,54.806904,279.50098
2022-04-27 23:00:00,6.590636,9.8982525,4.6955943,279.74063,58.02263,278.24808,6.7452817,9.943791,4.7733803,279.8953,56.31928,278.6008
2022-04-28 00:00:00,5.7533784,9.343998,3.952247,278.90338,59.276752,277.533,5.88543,9.389717,4.025337,279.03543,57.93738,277.8388
2022-04-28 01:00:00,5.102121,8.899584,3.3562624,278.2521,59.845345,276.9996,5.2277355,8.931281,3.412891,278.37775,58.189423,277.28732
2022-04-28 02:00:00,4.587561,8.575256,2.9127445,277.73755,61.05709,276.52017,4.719771,8.593112,2.9546406,277.86978,58.796753,276.75934
2022-04-28 03:00:00,4.106375,8.231939,2.4516537,277.25638,60.96383,276.31827,4.2192893,8.238286,2.477335,277.3693,58.705917,276.53564
2022-04-28 04:00:00,3.9011304,8.265596,2.4622223,277.05112,66.575615,276.10324,4.080695,8.226868,2.4419363,277.23068,61.369053,276.31854
2022-04-28 05:00:00,3.6616452,8.657462,2.94155,276.81165,84.61084,277.90274,3.8769944,8.814154,3.146251,277.027,84.42832,278.1663
2022-04-28 06:00:00,5.1904902,9.845319,4.4769764,278.34048,85.25384,281.75858,5.4548826,10.071749,4.764652,278.6049,85.862274,282.08398
2022-04-28 07:00:00,8.144482,11.798098,6.9660373,281.2945,76.097694,284.62244,8.465876,12.080951,7.3102617,281.61588,76.766914,285.02402
2022-04-28 08:00:00,10.304771,12.543089,8.115443,283.45477,56.041153,286.9347,10.443088,12.626974,8.226677,283.59308,55.63558,287.2727
2022-04-28 09:00:00,11.311253,13.100232,8.874531,284.46124,52.15243,289.04562,11.370291,13.1349125,8.920887,284.5203,51.97154,289.38538
2022-04-28 10:00:00,12.180311,13.568026,9.5173435,285.33032,48.794468,289.18857,12.241495,13.610933,9.571581,285.3915,48.745033,289.52603
2022-04-28 11:00:00,12.395757,13.718433,9.707586,285.54575,48.60701,290.29236,12.469118,13.771854,9.774271,285.6191,48.581245,290.6689
2022-04-28 12:00:00,12.998434,14.255524,10.341152,286.14844,50.042736,290.49026,13.078197,14.315339,10.41461,286.2282,50.028946,290.87213
2022-04-28 13:00:00,13.193427,14.396998,10.516437,286.3434,49.92743,290.1745,13.272552,14.456181,10.589035,286.42255,49.909065,290.56854
2022-04-28 14:00:00,13.267031,14.451759,10.5837145,286.41702,49.905514,289.20248,13.350202,14.513622,10.659664,286.5002,49.87951,289.60773
2022-04-28 15:00:00,13.05921,14.345378,10.436271,286.2092,50.78161,287.9231,13.1475525,14.409822,10.5159,286.29755,50.73071,288.3752
